M01.flow,M01.p50,M01.p95,M01.p98,M01.p99,M01.population,M01.prot.flow,M01.prot.p50,M01.prot.p95,M01.prot.p98,M01.prot.p99,M01.status,M02,M02.population,M02.prot,M02.status,M03.configured_period_ms,M03.flow,M03.gap_count_over_t_live,M03.gap_count_over_t_live_over_2,M03.gap_count_over_t_live_over_4,M03.max_gap_ms,M03.median_gap_ms,M03.population,M03.prot.configured_period_ms,M03.prot.flow,M03.prot.gap_count_over_t_live,M03.prot.gap_count_over_t_live_over_2,M03.prot.gap_count_over_t_live_over_4,M03.prot.max_gap_ms,M03.prot.median_gap_ms,M03.prot.role,M03.prot.t_live_s,M03.role,M03.status,M03.t_live_s,M04.exceeds_threshold,M04.flow,M04.population,M04.prot.exceeds_threshold,M04.prot.flow,M04.prot.threshold_n,M04.prot.worst_consecutive_miss_slots,M04.status,M04.threshold_n,M04.worst_consecutive_miss_slots,M05.flow,M05.fraction,M05.frame_count,M05.pdb_ms,M05.population,M05.prot.flow,M05.prot.fraction,M05.prot.frame_count,M05.prot.pdb_ms,M05.status,M06.flow,M06.p95_ms,M06.population,M06.prot.flow,M06.prot.p95_ms,M06.status,M07.met,M07.population,M07.prot.met,M07.prot.total,M07.status,M07.total,M08.flow,M08.fraction,M08.population,M08.prot.flow,M08.prot.fraction,M08.status,M09.mean,M09.population,M09.prot.mean,M09.prot.windows,M09.prot.worst,M09.status,M09.windows,M09.worst,M10,M10.status,M11.dl,M11.status,M11.ul,M12,M12.status,M14.flow,M14.fraction,M14.interval_count,M14.pdb_ms,M14.population,M14.prot.flow,M14.prot.fraction,M14.prot.interval_count,M14.prot.pdb_ms,M14.prot.role,M14.prot.survival_time_ms,M14.role,M14.status,M14.survival_time_ms,M15.flow,M15.jitter_ms,M15.population,M15.prot.flow,M15.prot.jitter_ms,M15.status,M17.effective_fps,M17.flow,M17.freeze_count,M17.freeze_max_duration_ms,M17.freeze_total_duration_ms,M17.population,M17.prot.effective_fps,M17.prot.flow,M17.prot.freeze_count,M17.prot.freeze_max_duration_ms,M17.prot.freeze_total_duration_ms,M17.prot.source_fps,M17.prot.xr_frame_period_ms,M17.source_fps,M17.status,M17.xr_frame_period_ms,M18,M18.population,M18.prot,M18.status,M19,M19.population,M19.prot,M19.status,M20.configured_period_ms,M20.excluded_5qi,M20.flow,M20.gap_count_over_t_live,M20.gap_count_over_t_live_over_2,M20.gap_count_over_t_live_over_4,M20.max_gap_ms,M20.median_gap_ms,M20.role,M20.status,M20.t_live_s,M21,M21.population,M21.prot,M21.status,M22.epochs,M22.flows_scored,M22.longest_epoch_s,M22.min_epoch_s,M22.population,M22.prot.epochs,M22.prot.flows_scored,M22.prot.longest_epoch_s,M22.prot.min_epoch_s,M22.prot.worst_flow,M22.status,M22.worst_flow,bg,scheduler,seed
ue6_qfi9,213.5,299.0,299.75,300.0,all_flows,ue4_qfi2,6.949,37.516,53.6,69.776,ok,0.26167729269174367,all_flows,0.24301262674678903,ok,100.0,ue2_qfi1,0,0,0,139.2499999999999,99.49999999999991,all_flows,100.0,ue2_qfi1,0,0,0,139.2499999999999,99.49999999999991,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue7_qfi2,0.0,147,150.0,all_flows,ue7_qfi2,0.0,147,150.0,ok,ue5_qfi2,49.354,all_flows,ue5_qfi2,49.354,ok,6,all_flows,6,8,ok,8,ue7_qfi2,0.0,all_flows,ue7_qfi2,0.0,ok,0.8094496392677499,all_flows,0.8331790091521871,5,0.8331234116436854,proxy,5,0.8059003088279441,68796843.2,ok,0.010895454545454545,ok,0.931775,0.0332921875,ok,ue1_qfi1,0.4897959183673469,49,100.0,all_flows,ue1_qfi1,0.4897959183673469,49,100.0,data,0.0,data,ok,0.0,ue1_qfi9,185.5,all_flows,ue4_qfi2,62.827,ok,30.4,ue5_qfi2,8,99.75,670.75,all_flows,30.4,ue5_qfi2,8,99.75,670.75,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue2_qfi1,0,0,0,139.2499999999999,99.49999999999991,data,ok,2.0,,all_flows,,pending,6,32,5.0,1.0,all_flows,4,24,4.98325,1.0,ue7_qfi2,ok,ue7_qfi9,False,TwoTier,1566581934
ue8_qfi9,296.75,299.75,300.0,300.25,all_flows,ue7_qfi1,5.5,15.5,39.75,39.75,ok,0.24712641711486888,all_flows,0.0,ok,100.0,ue7_qfi1,0,0,0,128.75000000000014,99.99999999999964,all_flows,100.0,ue7_qfi1,0,0,0,128.75000000000014,99.99999999999964,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue1_qfi2,1.0,152,150.0,all_flows,ue1_qfi2,1.0,152,150.0,ok,ue3_qfi2,24.067,all_flows,ue3_qfi2,24.067,ok,8,all_flows,8,8,ok,8,ue5_qfi2,0.9633368,all_flows,ue5_qfi2,0.9633368,ok,0.9618208731571862,all_flows,0.9999657811575116,5,0.9999499454414064,proxy,5,0.9519366465047214,70082561.6,ok,0.01079090909090909,ok,0.9311931818181818,0.0342171875,ok,ue3_qfi1,0.5102040816326531,49,100.0,all_flows,ue3_qfi1,0.5102040816326531,49,100.0,data,0.0,data,ok,0.0,ue7_qfi1,34.25,all_flows,ue7_qfi1,34.25,ok,30.4,ue1_qfi2,0,0.0,0.0,all_flows,30.4,ue1_qfi2,0,0.0,0.0,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue7_qfi1,0,0,0,128.75000000000014,99.99999999999964,data,ok,2.0,,all_flows,,pending,0,32,0.0,1.0,all_flows,0,24,0.0,1.0,,ok,,False,PF,1357791198
ue8_qfi9,295.25,299.75,300.0,300.25,all_flows,ue3_qfi1,6.0,20.5,33.5,33.5,ok,0.39476352089661887,all_flows,0.24315042734315287,ok,100.0,ue8_qfi1,0,0,0,126.00000000000034,99.49999999999991,all_flows,100.0,ue8_qfi1,0,0,0,126.00000000000034,99.49999999999991,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue4_qfi2,0.0,147,150.0,all_flows,ue4_qfi2,0.0,147,150.0,ok,ue6_qfi2,25.25,all_flows,ue6_qfi2,25.25,ok,6,all_flows,6,8,ok,8,ue4_qfi2,0.0,all_flows,ue4_qfi2,0.0,ok,0.7938375454769904,all_flows,0.8332618882736437,5,0.8332156352950887,proxy,5,0.7870880684584787,56046699.2,ok,0.011345454545454546,ok,0.7410715909090909,0.0656078125,ok,ue1_qfi1,0.46938775510204084,49,100.0,all_flows,ue1_qfi1,0.46938775510204084,49,100.0,data,0.0,data,ok,0.0,ue3_qfi1,27.5,all_flows,ue3_qfi1,27.5,ok,30.0,ue7_qfi2,1,69.5,69.5,all_flows,30.0,ue7_qfi2,1,69.5,69.5,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue8_qfi1,0,0,0,126.00000000000034,99.49999999999991,data,ok,2.0,,all_flows,,pending,6,32,5.0,1.0,all_flows,4,24,4.98325,1.0,ue4_qfi2,ok,ue4_qfi9,False,Reservation,1357791198
ue7_qfi9,294.75,299.75,300.0,300.25,all_flows,ue6_qfi2,7.572,68.486,119.252,134.791,ok,0.3004511009147957,all_flows,0.22690800709579248,ok,100.0,ue5_qfi1,0,0,0,218.24999999999937,99.49999999999991,all_flows,100.0,ue5_qfi1,0,0,0,218.24999999999937,99.49999999999991,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue8_qfi2,0.0,147,150.0,all_flows,ue8_qfi2,0.0,147,150.0,ok,ue6_qfi2,70.986,all_flows,ue6_qfi2,70.986,ok,5,all_flows,5,8,ok,8,ue8_qfi2,0.0,all_flows,ue8_qfi2,0.0,ok,0.8143345947041475,all_flows,0.8476961147502889,5,0.7499464512178855,proxy,5,0.718644291167729,64783000.0,ok,0.011056818181818182,ok,0.93155,0.0351203125,ok,ue6_qfi1,0.4074074074074074,27,100.0,all_flows,ue6_qfi1,0.4074074074074074,27,100.0,data,0.0,data,ok,0.0,ue2_qfi9,278.0,all_flows,ue6_qfi2,127.219,ok,17.4,ue6_qfi2,3,100.0,250.75,all_flows,17.4,ue6_qfi2,3,100.0,250.75,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue5_qfi1,0,0,0,218.24999999999937,99.49999999999991,data,ok,2.0,,all_flows,,pending,9,32,5.0,1.0,all_flows,6,24,4.98325,1.0,ue8_qfi2,ok,ue8_qfi9,False,TwoTier,1357791198
ue8_qfi9,298.25,300.0,300.25,300.25,all_flows,ue5_qfi1,3.5,20.75,39.5,39.5,ok,0.25851937844624623,all_flows,0.0,ok,100.0,ue5_qfi1,0,0,0,137.0,99.49999999999991,all_flows,100.0,ue5_qfi1,0,0,0,137.0,99.49999999999991,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue6_qfi2,0.993421052631579,152,150.0,all_flows,ue6_qfi2,0.993421052631579,152,150.0,ok,ue1_qfi2,26.588,all_flows,ue1_qfi2,26.588,ok,8,all_flows,8,8,ok,8,ue5_qfi2,0.9549204,all_flows,ue5_qfi2,0.9549204,ok,0.9585497137684426,all_flows,0.9999435442489875,5,0.999914022508957,proxy,5,0.9500196881731171,69067769.6,ok,0.010943181818181819,ok,0.9337602272727272,0.0354390625,ok,ue1_qfi1,0.42857142857142855,49,100.0,all_flows,ue1_qfi1,0.42857142857142855,49,100.0,data,0.0,data,ok,0.0,ue5_qfi1,36.0,all_flows,ue5_qfi1,36.0,ok,30.2,ue6_qfi2,1,68.25,68.25,all_flows,30.2,ue6_qfi2,1,68.25,68.25,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue5_qfi1,0,0,0,137.0,99.49999999999991,data,ok,2.0,,all_flows,,pending,0,32,0.0,1.0,all_flows,0,24,0.0,1.0,,ok,,False,PF,1167425778
ue7_qfi9,295.75,299.75,300.0,300.25,all_flows,ue6_qfi1,5.75,20.75,31.75,31.75,ok,0.40037745455620455,all_flows,0.23994400064799426,ok,100.0,ue6_qfi1,0,0,0,127.00000000000023,99.75000000000023,all_flows,100.0,ue6_qfi1,0,0,0,127.00000000000023,99.75000000000023,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue5_qfi2,0.0,147,150.0,all_flows,ue5_qfi2,0.0,147,150.0,ok,ue1_qfi2,24.536,all_flows,ue1_qfi2,24.536,ok,6,all_flows,6,8,ok,8,ue5_qfi2,0.0,all_flows,ue5_qfi2,0.0,ok,0.7920356926164642,all_flows,0.8332362816416421,5,0.8331983081533229,proxy,5,0.7867709563792114,55522334.4,ok,0.011643181818181818,ok,0.743990909090909,0.0668328125,ok,ue1_qfi1,0.4489795918367347,49,100.0,all_flows,ue1_qfi1,0.4489795918367347,49,100.0,data,0.0,data,ok,0.0,ue6_qfi1,26.0,all_flows,ue6_qfi1,26.0,ok,30.2,ue2_qfi2,1,75.0,75.0,all_flows,30.2,ue2_qfi2,1,75.0,75.0,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue6_qfi1,0,0,0,127.00000000000023,99.75000000000023,data,ok,2.0,,all_flows,,pending,6,32,5.0,1.0,all_flows,4,24,4.98325,1.0,ue5_qfi2,ok,ue5_qfi9,False,Reservation,1167425778
ue1_qfi9,116.0,298.5,299.5,300.0,all_flows,ue2_qfi2,7.359,48.233,55.475,75.841,ok,0.2608450437617259,all_flows,0.24405423613366753,ok,100.0,ue3_qfi1,0,0,0,142.00000000000034,100.00000000000009,all_flows,100.0,ue3_qfi1,0,0,0,142.00000000000034,100.00000000000009,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue7_qfi2,0.0,147,150.0,all_flows,ue7_qfi2,0.0,147,150.0,ok,ue2_qfi2,52.733,all_flows,ue2_qfi2,52.733,ok,6,all_flows,6,8,ok,8,ue7_qfi2,0.0,all_flows,ue7_qfi2,0.0,ok,0.8083676023062228,all_flows,0.8330804464795045,5,0.8328767661179676,proxy,5,0.8023259890118737,68640814.4,ok,0.010961363636363637,ok,0.9336625,0.0347453125,ok,ue2_qfi1,0.4489795918367347,49,100.0,all_flows,ue2_qfi1,0.4489795918367347,49,100.0,data,0.0,data,ok,0.0,ue1_qfi9,184.0,all_flows,ue2_qfi2,68.482,ok,30.4,ue2_qfi2,15,114.5,1181.5,all_flows,30.4,ue2_qfi2,15,114.5,1181.5,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue3_qfi1,0,0,0,142.00000000000034,100.00000000000009,data,ok,2.0,,all_flows,,pending,6,32,5.0,1.0,all_flows,4,24,4.98325,1.0,ue7_qfi2,ok,ue7_qfi9,False,TwoTier,1167425778
ue8_qfi9,297.5,300.0,300.0,300.25,all_flows,ue1_qfi1,6.0,26.0,44.25,44.25,ok,0.27159575463858904,all_flows,0.0,ok,100.0,ue1_qfi1,0,0,0,138.74999999999994,99.0000000000002,all_flows,100.0,ue1_qfi1,0,0,0,138.74999999999994,99.0000000000002,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue1_qfi2,1.0,152,150.0,all_flows,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,27.303,all_flows,ue1_qfi2,27.303,ok,7,all_flows,7,8,ok,8,ue5_qfi2,0.9486644000000001,all_flows,ue5_qfi2,0.9486644000000001,ok,0.9560949846227851,all_flows,0.9999560164474989,5,0.9999051324824527,proxy,5,0.9390617108043899,67846206.4,ok,0.011206818181818182,ok,0.9306465909090909,0.0360140625,ok,ue8_qfi1,0.5102040816326531,49,100.0,all_flows,ue8_qfi1,0.5102040816326531,49,100.0,data,0.0,data,ok,0.0,ue1_qfi1,38.25,all_flows,ue1_qfi1,38.25,ok,30.4,ue1_qfi2,0,0.0,0.0,all_flows,30.4,ue1_qfi2,0,0.0,0.0,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue1_qfi1,0,0,0,138.74999999999994,99.0000000000002,data,ok,2.0,,all_flows,,pending,0,32,0.0,1.0,all_flows,0,24,0.0,1.0,,ok,,False,PF,1202413557
ue8_qfi9,296.5,300.0,300.0,300.25,all_flows,ue3_qfi1,6.75,23.0,31.0,31.0,ok,0.42683420525994537,all_flows,0.2403678759626462,ok,100.0,ue1_qfi1,0,0,0,126.50000000000006,99.49999999999991,all_flows,100.0,ue1_qfi1,0,0,0,126.50000000000006,99.49999999999991,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue4_qfi2,0.0,147,150.0,all_flows,ue4_qfi2,0.0,147,150.0,ok,ue6_qfi2,25.832,all_flows,ue6_qfi2,25.832,ok,6,all_flows,6,8,ok,8,ue4_qfi2,0.0,all_flows,ue4_qfi2,0.0,ok,0.7868097776494236,all_flows,0.8332715377135054,5,0.833244078818058,proxy,5,0.7772600188824775,53186132.8,ok,0.011727272727272727,ok,0.7429545454545454,0.0719859375,ok,ue6_qfi1,0.40816326530612246,49,100.0,all_flows,ue6_qfi1,0.40816326530612246,49,100.0,data,0.0,data,ok,0.0,ue3_qfi1,24.25,all_flows,ue3_qfi1,24.25,ok,30.4,ue1_qfi2,0,0.0,0.0,all_flows,30.4,ue1_qfi2,0,0.0,0.0,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue1_qfi1,0,0,0,126.50000000000006,99.49999999999991,data,ok,2.0,,all_flows,,pending,6,32,5.0,1.0,all_flows,4,24,4.98325,1.0,ue4_qfi2,ok,ue4_qfi9,False,Reservation,1202413557
ue6_qfi9,181.0,297.5,299.25,299.75,all_flows,ue5_qfi2,6.455,42.054,61.763,71.857,ok,0.26930402170088547,all_flows,0.24466234559125546,ok,100.0,ue4_qfi1,0,0,0,135.24999999999997,99.75,all_flows,100.0,ue4_qfi1,0,0,0,135.24999999999997,99.75,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue7_qfi2,0.0,147,150.0,all_flows,ue7_qfi2,0.0,147,150.0,ok,ue5_qfi2,46.304,all_flows,ue5_qfi2,46.304,ok,5,all_flows,5,8,ok,8,ue7_qfi2,0.0,all_flows,ue7_qfi2,0.0,ok,0.8074965145018217,all_flows,0.8332677510711001,5,0.8332019100475527,proxy,5,0.7972174334228235,67357427.2,ok,0.011156818181818183,ok,0.9310465909090909,0.0357890625,ok,ue2_qfi1,0.46938775510204084,49,100.0,all_flows,ue2_qfi1,0.46938775510204084,49,100.0,data,0.0,data,ok,0.0,ue2_qfi9,176.75,all_flows,ue5_qfi2,65.402,ok,30.4,ue5_qfi2,7,106.5,611.0,all_flows,30.4,ue5_qfi2,7,106.5,611.0,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue4_qfi1,0,0,0,135.24999999999997,99.75,data,ok,2.0,,all_flows,,pending,6,32,5.0,1.0,all_flows,4,24,4.98325,1.0,ue7_qfi2,ok,ue7_qfi9,False,TwoTier,1202413557
ue8_qfi9,297.5,299.75,300.0,300.25,all_flows,ue6_qfi1,3.25,25.75,30.5,30.5,ok,0.28036826648493013,all_flows,0.0,ok,100.0,ue5_qfi1,0,0,0,129.9999999999999,99.74999999999979,all_flows,100.0,ue5_qfi1,0,0,0,129.9999999999999,99.74999999999979,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue1_qfi2,1.0,152,150.0,all_flows,ue1_qfi2,1.0,152,150.0,ok,ue7_qfi2,26.498,all_flows,ue7_qfi2,26.498,ok,8,all_flows,8,8,ok,8,ue6_qfi2,0.9632136,all_flows,ue6_qfi2,0.9632136,ok,0.9533788639797722,all_flows,0.9999663817617929,5,0.9999359586956507,proxy,5,0.944056936131609,67071310.4,ok,0.01096590909090909,ok,0.9311636363636364,0.038159375,ok,ue1_qfi1,0.4897959183673469,49,100.0,all_flows,ue1_qfi1,0.4897959183673469,49,100.0,data,0.0,data,ok,0.0,ue6_qfi1,27.25,all_flows,ue6_qfi1,27.25,ok,30.4,ue1_qfi2,0,0.0,0.0,all_flows,30.4,ue1_qfi2,0,0.0,0.0,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue5_qfi1,0,0,0,129.9999999999999,99.74999999999979,data,ok,2.0,,all_flows,,pending,0,32,0.0,1.0,all_flows,0,24,0.0,1.0,,ok,,False,PF,2008052738
ue7_qfi9,297.0,300.0,300.25,300.25,all_flows,ue7_qfi1,6.5,26.75,31.5,31.5,ok,0.43226623104384354,all_flows,0.24285531921314005,ok,100.0,ue5_qfi1,0,0,0,127.5000000000004,100.00000000000001,all_flows,100.0,ue5_qfi1,0,0,0,127.5000000000004,100.00000000000001,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue3_qfi2,0.0,147,150.0,all_flows,ue3_qfi2,0.0,147,150.0,ok,ue7_qfi2,26.25,all_flows,ue7_qfi2,26.25,ok,6,all_flows,6,8,ok,8,ue3_qfi2,0.0,all_flows,ue3_qfi2,0.0,ok,0.7854070958944404,all_flows,0.833241382187189,5,0.8331873545981628,proxy,5,0.7805342691672168,52693126.4,ok,0.011943181818181818,ok,0.7419909090909091,0.076078125,ok,ue4_qfi1,0.4897959183673469,49,100.0,all_flows,ue4_qfi1,0.4897959183673469,49,100.0,data,0.0,data,ok,0.0,ue1_qfi1,25.0,all_flows,ue1_qfi1,25.0,ok,30.4,ue1_qfi2,0,0.0,0.0,all_flows,30.4,ue1_qfi2,0,0.0,0.0,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue5_qfi1,0,0,0,127.5000000000004,100.00000000000001,data,ok,2.0,,all_flows,,pending,6,32,5.0,1.0,all_flows,4,24,4.98325,1.0,ue3_qfi2,ok,ue3_qfi9,False,Reservation,2008052738
ue5_qfi9,21.75,44.0,53.5,64.25,all_flows,ue5_qfi1,3.5,14.0,27.25,27.25,ok,0.362548033303719,all_flows,0.36434001134337096,ok,100.0,ue5_qfi1,0,0,0,124.24999999999997,99.99999999999964,all_flows,100.0,ue5_qfi1,0,0,0,124.24999999999997,99.99999999999964,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue6_qfi2,0.0,147,150.0,all_flows,ue6_qfi2,0.0,147,150.0,ok,ue5_qfi2,24.489,all_flows,ue5_qfi2,24.489,ok,5,all_flows,5,8,ok,8,ue6_qfi2,0.0,all_flows,ue6_qfi2,0.0,ok,0.7186824578878527,all_flows,0.7499732801226747,5,0.7499456521644393,proxy,5,0.7186442927214197,59509208.0,ok,0.010947727272727272,ok,0.9323465909090909,0.0387390625,ok,ue2_qfi1,0.4489795918367347,49,100.0,all_flows,ue2_qfi1,0.4489795918367347,49,100.0,data,0.0,data,ok,0.0,ue5_qfi9,42.5,all_flows,ue5_qfi1,23.75,ok,30.4,ue3_qfi2,1,68.5,68.5,all_flows,30.4,ue3_qfi2,1,68.5,68.5,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue5_qfi1,0,0,0,124.24999999999997,99.99999999999964,data,ok,2.0,,all_flows,,pending,9,32,5.0,1.0,all_flows,6,24,4.98325,1.0,ue6_qfi2,ok,ue6_qfi9,False,TwoTier,2008052738
ue8_qfi9,297.75,300.0,300.0,300.25,all_flows,ue1_qfi1,3.5,16.75,56.5,56.5,ok,0.2840296396502893,all_flows,0.0,ok,100.0,ue1_qfi1,0,0,0,145.50000000000017,100.49999999999982,all_flows,100.0,ue1_qfi1,0,0,0,145.50000000000017,100.49999999999982,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue1_qfi2,0.993421052631579,152,150.0,all_flows,ue1_qfi2,0.993421052631579,152,150.0,ok,ue3_qfi2,27.797,all_flows,ue3_qfi2,27.797,ok,8,all_flows,8,8,ok,8,ue1_qfi2,0.9564536,all_flows,ue1_qfi2,0.9564536,ok,0.9521559884790338,all_flows,0.999958280337399,5,0.999926162568207,proxy,5,0.9461482068332187,66728982.4,ok,0.011406818181818181,ok,0.9289363636363637,0.0370953125,ok,ue1_qfi1,0.4489795918367347,49,100.0,all_flows,ue1_qfi1,0.4489795918367347,49,100.0,data,0.0,data,ok,0.0,ue1_qfi1,53.0,all_flows,ue1_qfi1,53.0,ok,30.2,ue1_qfi2,1,69.75,69.75,all_flows,30.2,ue1_qfi2,1,69.75,69.75,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue1_qfi1,0,0,0,145.50000000000017,100.49999999999982,data,ok,2.0,,all_flows,,pending,0,32,0.0,1.0,all_flows,0,24,0.0,1.0,,ok,,False,PF,595598245
ue8_qfi9,297.0,300.0,300.0,300.25,all_flows,ue8_qfi2,7.861,21.88,24.623,29.962,ok,0.41707677978093377,all_flows,0.24354633080455196,ok,100.0,ue8_qfi1,0,0,0,129.0,99.25000000000006,all_flows,100.0,ue8_qfi1,0,0,0,129.0,99.25000000000006,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue3_qfi2,0.0,147,150.0,all_flows,ue3_qfi2,0.0,147,150.0,ok,ue1_qfi2,24.693,all_flows,ue1_qfi2,24.693,ok,6,all_flows,6,8,ok,8,ue3_qfi2,0.0,all_flows,ue3_qfi2,0.0,ok,0.7893269835383396,all_flows,0.8332564766067895,5,0.8331921326921451,proxy,5,0.7786935404422292,54074672.0,ok,0.012134090909090909,ok,0.7426318181818182,0.0706015625,ok,ue5_qfi1,0.42857142857142855,49,100.0,all_flows,ue5_qfi1,0.42857142857142855,49,100.0,data,0.0,data,ok,0.0,ue8_qfi1,22.5,all_flows,ue8_qfi1,22.5,ok,30.4,ue1_qfi2,0,0.0,0.0,all_flows,30.4,ue1_qfi2,0,0.0,0.0,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue8_qfi1,0,0,0,129.0,99.25000000000006,data,ok,2.0,,all_flows,,pending,6,32,5.0,1.0,all_flows,4,24,4.98325,1.0,ue3_qfi2,ok,ue3_qfi9,False,Reservation,595598245
ue6_qfi9,166.5,299.25,299.75,300.0,all_flows,ue6_qfi1,4.25,18.25,78.0,78.0,ok,0.2788191711326669,all_flows,0.24360549465795428,ok,100.0,ue5_qfi1,0,0,0,143.5000000000004,99.49999999999991,all_flows,100.0,ue5_qfi1,0,0,0,143.5000000000004,99.49999999999991,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue7_qfi2,0.0,148,150.0,all_flows,ue7_qfi2,0.0,148,150.0,ok,ue2_qfi2,42.587,all_flows,ue2_qfi2,42.587,ok,6,all_flows,6,8,ok,8,ue7_qfi2,0.0,all_flows,ue7_qfi2,0.0,ok,0.8066654567990252,all_flows,0.8331954410516849,5,0.8330362587223541,proxy,5,0.8021679222582526,66571160.0,ok,0.011497727272727272,ok,0.9292011363636363,0.0354171875,ok,ue2_qfi1,0.4897959183673469,49,100.0,all_flows,ue2_qfi1,0.4897959183673469,49,100.0,data,0.0,data,ok,0.0,ue1_qfi9,185.25,all_flows,ue6_qfi1,73.75,ok,30.4,ue1_qfi2,6,83.75,466.5,all_flows,30.4,ue1_qfi2,6,83.75,466.5,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue5_qfi1,0,0,0,143.5000000000004,99.49999999999991,data,ok,2.0,,all_flows,,pending,6,32,5.0,1.0,all_flows,4,24,4.98325,1.0,ue7_qfi2,ok,ue7_qfi9,False,TwoTier,595598245
ue8_qfi9,297.75,300.0,300.0,300.25,all_flows,ue7_qfi1,6.0,20.25,59.75,59.75,ok,0.2770356362927951,all_flows,0.0,ok,100.0,ue7_qfi1,0,0,0,159.2500000000001,99.0000000000002,all_flows,100.0,ue7_qfi1,0,0,0,159.2500000000001,99.0000000000002,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue3_qfi2,0.993421052631579,152,150.0,all_flows,ue3_qfi2,0.993421052631579,152,150.0,ok,ue7_qfi2,26.25,all_flows,ue7_qfi2,26.25,ok,8,all_flows,8,8,ok,8,ue6_qfi2,0.9574796,all_flows,ue6_qfi2,0.9574796,ok,0.9545264350646612,all_flows,0.9999469193111707,5,0.9999021493758113,proxy,5,0.9447268545328508,67385355.2,ok,0.010809090909090909,ok,0.9319363636363637,0.0360421875,ok,ue4_qfi1,0.4897959183673469,49,100.0,all_flows,ue4_qfi1,0.4897959183673469,49,100.0,data,0.0,data,ok,0.0,ue7_qfi1,53.75,all_flows,ue7_qfi1,53.75,ok,30.4,ue1_qfi2,0,0.0,0.0,all_flows,30.4,ue1_qfi2,0,0.0,0.0,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue7_qfi1,0,0,0,159.2500000000001,99.0000000000002,data,ok,2.0,,all_flows,,pending,0,32,0.0,1.0,all_flows,0,24,0.0,1.0,,ok,,False,PF,1752032165
