M01.flow,M01.p50,M01.p95,M01.p98,M01.p99,M01.population,M01.prot.flow,M01.prot.p50,M01.prot.p95,M01.prot.p98,M01.prot.p99,M01.status,M02,M02.population,M02.prot,M02.status,M03.configured_period_ms,M03.flow,M03.gap_count_over_t_live,M03.gap_count_over_t_live_over_2,M03.gap_count_over_t_live_over_4,M03.max_gap_ms,M03.median_gap_ms,M03.population,M03.prot.configured_period_ms,M03.prot.flow,M03.prot.gap_count_over_t_live,M03.prot.gap_count_over_t_live_over_2,M03.prot.gap_count_over_t_live_over_4,M03.prot.max_gap_ms,M03.prot.median_gap_ms,M03.prot.role,M03.prot.t_live_s,M03.role,M03.status,M03.t_live_s,M04.exceeds_threshold,M04.flow,M04.population,M04.prot.exceeds_threshold,M04.prot.flow,M04.prot.threshold_n,M04.prot.worst_consecutive_miss_slots,M04.status,M04.threshold_n,M04.worst_consecutive_miss_slots,M05.flow,M05.fraction,M05.frame_count,M05.pdb_ms,M05.population,M05.prot.flow,M05.prot.fraction,M05.prot.frame_count,M05.prot.pdb_ms,M05.status,M06.flow,M06.p95_ms,M06.population,M06.prot.flow,M06.prot.p95_ms,M06.status,M07.met,M07.population,M07.prot.met,M07.prot.total,M07.status,M07.total,M08.flow,M08.fraction,M08.population,M08.prot.flow,M08.prot.fraction,M08.status,M09.mean,M09.population,M09.prot.mean,M09.prot.windows,M09.prot.worst,M09.status,M09.windows,M09.worst,M10,M10.status,M11.dl,M11.status,M11.ul,M12,M12.status,M14.flow,M14.fraction,M14.interval_count,M14.pdb_ms,M14.population,M14.prot.flow,M14.prot.fraction,M14.prot.interval_count,M14.prot.pdb_ms,M14.prot.role,M14.prot.survival_time_ms,M14.role,M14.status,M14.survival_time_ms,M15.flow,M15.jitter_ms,M15.population,M15.prot.flow,M15.prot.jitter_ms,M15.status,M17.effective_fps,M17.flow,M17.freeze_count,M17.freeze_max_duration_ms,M17.freeze_total_duration_ms,M17.population,M17.prot.effective_fps,M17.prot.flow,M17.prot.freeze_count,M17.prot.freeze_max_duration_ms,M17.prot.freeze_total_duration_ms,M17.prot.source_fps,M17.prot.xr_frame_period_ms,M17.source_fps,M17.status,M17.xr_frame_period_ms,M18,M18.population,M18.prot,M18.status,M19,M19.population,M19.prot,M19.status,M20.configured_period_ms,M20.excluded_5qi,M20.flow,M20.gap_count_over_t_live,M20.gap_count_over_t_live_over_2,M20.gap_count_over_t_live_over_4,M20.max_gap_ms,M20.median_gap_ms,M20.role,M20.status,M20.t_live_s,M21,M21.population,M21.prot,M21.status,M22.epochs,M22.flows_scored,M22.longest_epoch_s,M22.min_epoch_s,M22.population,M22.prot.epochs,M22.prot.flows_scored,M22.prot.longest_epoch_s,M22.prot.min_epoch_s,M22.prot.worst_flow,M22.status,M22.worst_flow,bg,scheduler,seed
ue8_qfi9,298.25,300.0,300.25,300.25,all_flows,ue4_qfi2,9.041,20.518,24.508,28.459,ok,0.3011103904006467,all_flows,0.0,ok,100.0,ue2_qfi1,0,0,0,123.25000000000009,99.49999999999991,all_flows,100.0,ue2_qfi1,0,0,0,123.25000000000009,99.49999999999991,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue1_qfi2,1.0,152,150.0,all_flows,ue1_qfi2,1.0,152,150.0,ok,ue4_qfi2,26.966,all_flows,ue4_qfi2,26.966,ok,8,all_flows,8,8,ok,8,ue6_qfi2,0.9598824,all_flows,ue6_qfi2,0.9598824,ok,0.9475989265894981,all_flows,0.9999515130287607,5,0.9999145378757336,proxy,5,0.9416349293290103,65351342.4,ok,0.005243181818181818,ok,0.9314670454545455,0.03889375,ok,ue5_qfi1,0.4897959183673469,49,100.0,all_flows,ue5_qfi1,0.4897959183673469,49,100.0,data,0.0,data,ok,0.0,ue6_qfi1,22.75,all_flows,ue6_qfi1,22.75,ok,30.4,ue1_qfi2,0,0.0,0.0,all_flows,30.4,ue1_qfi2,0,0.0,0.0,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue2_qfi1,0,0,0,123.25000000000009,99.49999999999991,data,ok,2.0,,all_flows,,pending,0,32,0.0,1.0,all_flows,0,24,0.0,1.0,,ok,,False,PF,1440696407
ue7_qfi9,296.75,300.0,300.25,300.25,all_flows,ue1_qfi1,5.75,19.25,25.25,25.25,ok,0.31158242461724983,all_flows,0.12342152997418152,ok,100.0,ue1_qfi1,0,0,0,125.0,99.74999999999979,all_flows,100.0,ue1_qfi1,0,0,0,125.0,99.74999999999979,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue8_qfi2,0.0,148,150.0,all_flows,ue8_qfi2,0.0,148,150.0,ok,ue1_qfi2,22.087,all_flows,ue1_qfi2,22.087,ok,7,all_flows,7,8,ok,8,ue8_qfi2,0.0,all_flows,ue8_qfi2,0.0,ok,0.8825049280386826,all_flows,0.916599637575254,5,0.9165757611225541,proxy,5,0.8786710719397332,64330721.6,ok,0.0045340909090909095,ok,0.9307386363636364,0.1008859375,ok,ue3_qfi1,0.4489795918367347,49,100.0,all_flows,ue3_qfi1,0.4489795918367347,49,100.0,data,0.0,data,ok,0.0,ue1_qfi1,19.5,all_flows,ue1_qfi1,19.5,ok,30.2,ue4_qfi2,1,75.0,75.0,all_flows,30.2,ue4_qfi2,1,75.0,75.0,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue1_qfi1,0,0,0,125.0,99.74999999999979,data,ok,2.0,,all_flows,,pending,3,32,5.0,1.0,all_flows,2,24,4.98325,1.0,ue8_qfi2,ok,ue8_qfi9,False,Reservation,1440696407
ue4_qfi9,23.25,56.5,64.0,71.75,all_flows,ue5_qfi2,7.0,22.106,28.307,38.777,ok,0.36369998948828863,all_flows,0.36710836386521584,ok,100.0,ue4_qfi1,0,0,0,117.0,100.00000000000009,all_flows,100.0,ue4_qfi1,0,0,0,117.0,100.00000000000009,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue6_qfi2,0.0,148,150.0,all_flows,ue6_qfi2,0.0,148,150.0,ok,ue5_qfi2,24.605,all_flows,ue5_qfi2,24.605,ok,5,all_flows,5,8,ok,8,ue6_qfi2,0.0,all_flows,ue6_qfi2,0.0,ok,0.718654344828228,all_flows,0.7499776508688584,5,0.7499567560270983,proxy,5,0.7186093900767732,59438057.6,ok,0.005279545454545454,ok,0.9319704545454546,0.037771875,ok,ue1_qfi1,0.46938775510204084,49,100.0,all_flows,ue1_qfi1,0.46938775510204084,49,100.0,data,0.0,data,ok,0.0,ue1_qfi9,49.5,all_flows,ue5_qfi2,31.777,ok,30.4,ue5_qfi2,1,70.0,70.0,all_flows,30.4,ue5_qfi2,1,70.0,70.0,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue4_qfi1,0,0,0,117.0,100.00000000000009,data,ok,2.0,,all_flows,,pending,9,32,5.0,1.0,all_flows,6,24,4.98325,1.0,ue6_qfi2,ok,ue6_qfi9,False,TwoTier,1440696407
ue8_qfi9,297.75,300.0,300.0,300.25,all_flows,ue8_qfi1,4.25,17.25,31.5,31.5,ok,0.28737704807128767,all_flows,0.0,ok,100.0,ue5_qfi1,0,0,0,125.74999999999959,99.75,all_flows,100.0,ue5_qfi1,0,0,0,125.74999999999959,99.75,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue1_qfi2,1.0,152,150.0,all_flows,ue1_qfi2,1.0,152,150.0,ok,ue6_qfi2,24.757,all_flows,ue6_qfi2,24.757,ok,8,all_flows,8,8,ok,8,ue6_qfi2,0.9582951999999999,all_flows,ue6_qfi2,0.9582951999999999,ok,0.9512654697301782,all_flows,0.999930293736336,5,0.9998861169581957,proxy,5,0.9437556964575341,66461212.8,ok,0.0054477272727272725,ok,0.9357420454545454,0.0382234375,ok,ue7_qfi1,0.5102040816326531,49,100.0,all_flows,ue7_qfi1,0.5102040816326531,49,100.0,data,0.0,data,ok,0.0,ue8_qfi1,27.25,all_flows,ue8_qfi1,27.25,ok,30.4,ue1_qfi2,0,0.0,0.0,all_flows,30.4,ue1_qfi2,0,0.0,0.0,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue5_qfi1,0,0,0,125.74999999999959,99.75,data,ok,2.0,,all_flows,,pending,0,32,0.0,1.0,all_flows,0,24,0.0,1.0,,ok,,False,PF,5880883
ue7_qfi9,295.5,299.75,300.0,300.25,all_flows,ue5_qfi1,4.75,19.25,26.0,26.0,ok,0.3002162721042066,all_flows,0.12199527213237701,ok,100.0,ue5_qfi1,0,0,0,121.75000000000003,100.24999999999994,all_flows,100.0,ue5_qfi1,0,0,0,121.75000000000003,100.24999999999994,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue8_qfi2,0.0,148,150.0,all_flows,ue8_qfi2,0.0,148,150.0,ok,ue7_qfi2,21.693,all_flows,ue7_qfi2,21.693,ok,7,all_flows,7,8,ok,8,ue8_qfi2,0.0,all_flows,ue8_qfi2,0.0,ok,0.8841433659533934,all_flows,0.9165519913506138,5,0.9164959780627789,proxy,5,0.8757793816242051,65279040.0,ok,0.0042204545454545455,ok,0.9334363636363636,0.0976078125,ok,ue5_qfi1,0.40816326530612246,49,100.0,all_flows,ue5_qfi1,0.40816326530612246,49,100.0,data,0.0,data,ok,0.0,ue5_qfi1,21.25,all_flows,ue5_qfi1,21.25,ok,30.4,ue1_qfi2,0,0.0,0.0,all_flows,30.4,ue1_qfi2,0,0.0,0.0,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue5_qfi1,0,0,0,121.75000000000003,100.24999999999994,data,ok,2.0,,all_flows,,pending,3,32,5.0,1.0,all_flows,2,24,4.98325,1.0,ue8_qfi2,ok,ue8_qfi9,False,Reservation,5880883
ue6_qfi9,269.25,299.75,300.0,300.25,all_flows,ue6_qfi2,9.159,27.575,53.609,106.969,ok,0.2851728669748568,all_flows,0.0003826894167190781,ok,100.0,ue7_qfi1,0,0,0,342.5,104.49999999999982,all_flows,100.0,ue7_qfi1,0,0,0,342.5,104.49999999999982,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue1_qfi2,1.0,152,150.0,all_flows,ue1_qfi2,1.0,152,150.0,ok,ue7_qfi2,84.194,all_flows,ue7_qfi2,84.194,ok,8,all_flows,8,8,ok,8,ue6_qfi2,0.95766,all_flows,ue6_qfi2,0.95766,ok,0.9251525531031859,all_flows,0.9915554359778407,5,0.9850036459460435,proxy,5,0.909290305406598,66197244.8,ok,0.005397727272727273,ok,0.9361170454545454,0.0376375,ok,ue7_qfi1,0.3870967741935484,31,100.0,all_flows,ue7_qfi1,0.3870967741935484,31,100.0,data,0.0,data,ok,0.0,ue6_qfi2,97.80999999999999,all_flows,ue6_qfi2,97.80999999999999,ok,30.4,ue7_qfi2,7,108.5,643.0,all_flows,30.4,ue7_qfi2,7,108.5,643.0,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue7_qfi1,0,0,0,342.5,104.49999999999982,data,ok,2.0,,all_flows,,pending,0,32,0.0,1.0,all_flows,0,24,0.0,1.0,,ok,,False,TwoTier,5880883
ue8_qfi9,298.0,300.0,300.0,300.25,all_flows,ue3_qfi1,3.5,17.75,29.0,29.0,ok,0.27428366221111206,all_flows,0.0,ok,100.0,ue4_qfi1,0,0,0,122.99999999999977,99.49999999999991,all_flows,100.0,ue4_qfi1,0,0,0,122.99999999999977,99.49999999999991,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue1_qfi2,1.0,152,150.0,all_flows,ue1_qfi2,1.0,152,150.0,ok,ue2_qfi2,26.754,all_flows,ue2_qfi2,26.754,ok,8,all_flows,8,8,ok,8,ue3_qfi2,0.9626796,all_flows,ue3_qfi2,0.9626796,ok,0.9551524903104429,all_flows,0.9999479491893041,5,0.9999143333666765,proxy,5,0.9481896449647506,67663750.4,ok,0.005240909090909091,ok,0.9310295454545454,0.036503125,ok,ue1_qfi1,0.4489795918367347,49,100.0,all_flows,ue1_qfi1,0.4489795918367347,49,100.0,data,0.0,data,ok,0.0,ue3_qfi1,25.5,all_flows,ue3_qfi1,25.5,ok,30.4,ue1_qfi2,0,0.0,0.0,all_flows,30.4,ue1_qfi2,0,0.0,0.0,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue4_qfi1,0,0,0,122.99999999999977,99.49999999999991,data,ok,2.0,,all_flows,,pending,0,32,0.0,1.0,all_flows,0,24,0.0,1.0,,ok,,False,PF,846428919
ue7_qfi9,295.75,300.0,300.0,300.25,all_flows,ue5_qfi1,4.75,21.0,24.75,24.75,ok,0.2819149413362324,all_flows,0.12228407076380057,ok,100.0,ue5_qfi1,0,0,0,123.7499999999998,99.75,all_flows,100.0,ue5_qfi1,0,0,0,123.7499999999998,99.75,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue8_qfi2,0.0,148,150.0,all_flows,ue8_qfi2,0.0,148,150.0,ok,ue6_qfi2,22.209,all_flows,ue6_qfi2,22.209,ok,7,all_flows,7,8,ok,8,ue8_qfi2,0.0,all_flows,ue8_qfi2,0.0,ok,0.8879676111875376,all_flows,0.9165988350884625,5,0.9165711018272976,proxy,5,0.885222247473324,66890830.4,ok,0.004156818181818182,ok,0.9311727272727273,0.0938765625,ok,ue4_qfi1,0.42857142857142855,49,100.0,all_flows,ue4_qfi1,0.42857142857142855,49,100.0,data,0.0,data,ok,0.0,ue5_qfi1,20.0,all_flows,ue5_qfi1,20.0,ok,30.2,ue6_qfi2,1,71.25,71.25,all_flows,30.2,ue6_qfi2,1,71.25,71.25,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue5_qfi1,0,0,0,123.7499999999998,99.75,data,ok,2.0,,all_flows,,pending,3,32,5.0,1.0,all_flows,2,24,4.98325,1.0,ue8_qfi2,ok,ue8_qfi9,False,Reservation,846428919
ue5_qfi9,24.75,46.25,53.5,58.0,all_flows,ue5_qfi2,6.666,21.132,25.361,26.06,ok,0.3637615978946427,all_flows,0.3683277744806113,ok,100.0,ue2_qfi1,0,0,0,116.0000000000001,100.00000000000009,all_flows,100.0,ue2_qfi1,0,0,0,116.0000000000001,100.00000000000009,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue6_qfi2,0.0,147,150.0,all_flows,ue6_qfi2,0.0,147,150.0,ok,ue5_qfi2,25.821,all_flows,ue5_qfi2,25.821,ok,5,all_flows,5,8,ok,8,ue6_qfi2,0.0,all_flows,ue6_qfi2,0.0,ok,0.7186304076471781,all_flows,0.749974878380617,5,0.7499667284182873,proxy,5,0.7185544435160286,59467491.2,ok,0.005159090909090909,ok,0.9302897727272728,0.0355859375,ok,ue2_qfi1,0.46938775510204084,49,100.0,all_flows,ue2_qfi1,0.46938775510204084,49,100.0,data,0.0,data,ok,0.0,ue2_qfi9,39.75,all_flows,ue5_qfi2,19.394,ok,30.4,ue1_qfi2,0,0.0,0.0,all_flows,30.4,ue1_qfi2,0,0.0,0.0,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue2_qfi1,0,0,0,116.0000000000001,100.00000000000009,data,ok,2.0,,all_flows,,pending,9,32,5.0,1.0,all_flows,6,24,4.98325,1.0,ue6_qfi2,ok,ue6_qfi9,False,TwoTier,846428919
ue8_qfi9,297.25,299.75,300.0,300.25,all_flows,ue7_qfi1,5.75,22.25,59.75,59.75,ok,0.2860542310183119,all_flows,0.0,ok,100.0,ue7_qfi1,0,0,0,146.50000000000009,99.75000000000023,all_flows,100.0,ue7_qfi1,0,0,0,146.50000000000009,99.75000000000023,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue1_qfi2,1.0,152,150.0,all_flows,ue1_qfi2,1.0,152,150.0,ok,ue7_qfi2,28.053,all_flows,ue7_qfi2,28.053,ok,8,all_flows,8,8,ok,8,ue3_qfi2,0.95919,all_flows,ue3_qfi2,0.95919,ok,0.950428581793572,all_flows,0.9999645317091451,5,0.9999396234072847,proxy,5,0.9383609225768891,66613448.0,ok,0.0060704545454545455,ok,0.9334022727272727,0.03811875,ok,ue3_qfi1,0.4897959183673469,49,100.0,all_flows,ue3_qfi1,0.4897959183673469,49,100.0,data,0.0,data,ok,0.0,ue7_qfi1,54.0,all_flows,ue7_qfi1,54.0,ok,30.4,ue1_qfi2,0,0.0,0.0,all_flows,30.4,ue1_qfi2,0,0.0,0.0,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue7_qfi1,0,0,0,146.50000000000009,99.75000000000023,data,ok,2.0,,all_flows,,pending,0,32,0.0,1.0,all_flows,0,24,0.0,1.0,,ok,,False,PF,1841261662
ue7_qfi9,298.5,300.0,300.25,300.25,all_flows,ue7_qfi2,9.613,21.999,73.966,103.59,ok,0.3069959632052691,all_flows,0.13456542443887345,ok,100.0,ue5_qfi1,0,0,0,128.0000000000001,100.49999999999937,all_flows,100.0,ue5_qfi1,0,0,0,128.0000000000001,100.49999999999937,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue8_qfi2,0.0,147,150.0,all_flows,ue8_qfi2,0.0,147,150.0,ok,ue7_qfi2,23.091,all_flows,ue7_qfi2,23.091,ok,6,all_flows,6,8,ok,8,ue8_qfi2,0.0,all_flows,ue8_qfi2,0.0,ok,0.8754058470281236,all_flows,0.9101533676896381,5,0.8843305991554384,proxy,5,0.8631329375954717,64615404.8,ok,0.004325,ok,0.9328147727272728,0.1013609375,ok,ue5_qfi1,0.46938775510204084,49,100.0,all_flows,ue5_qfi1,0.46938775510204084,49,100.0,data,0.0,data,ok,0.0,ue7_qfi2,93.977,all_flows,ue7_qfi2,93.977,ok,30.2,ue3_qfi2,1,75.0,75.0,all_flows,30.2,ue3_qfi2,1,75.0,75.0,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue5_qfi1,0,0,0,128.0000000000001,100.49999999999937,data,ok,2.0,,all_flows,,pending,3,32,5.0,1.0,all_flows,2,24,4.98325,1.0,ue8_qfi2,ok,ue8_qfi9,False,Reservation,1841261662
ue4_qfi9,20.75,45.5,50.25,53.75,all_flows,ue5_qfi2,6.965,18.403,21.881,28.386,ok,0.36354941520223355,all_flows,0.366879645978824,ok,100.0,ue5_qfi1,0,0,0,119.75000000000024,100.00000000000009,all_flows,100.0,ue5_qfi1,0,0,0,119.75000000000024,100.00000000000009,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue6_qfi2,0.0,147,150.0,all_flows,ue6_qfi2,0.0,147,150.0,ok,ue1_qfi2,23.027,all_flows,ue1_qfi2,23.027,ok,5,all_flows,5,8,ok,8,ue6_qfi2,0.0,all_flows,ue6_qfi2,0.0,ok,0.7186253329953176,all_flows,0.7499389378818349,5,0.749887056492638,proxy,5,0.7185538381427093,59434089.6,ok,0.005075,ok,0.933559090909091,0.037171875,ok,ue1_qfi1,0.4489795918367347,49,100.0,all_flows,ue1_qfi1,0.4489795918367347,49,100.0,data,0.0,data,ok,0.0,ue4_qfi9,33.0,all_flows,ue1_qfi2,21.951,ok,30.4,ue1_qfi2,0,0.0,0.0,all_flows,30.4,ue1_qfi2,0,0.0,0.0,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue5_qfi1,0,0,0,119.75000000000024,100.00000000000009,data,ok,2.0,,all_flows,,pending,9,32,5.0,1.0,all_flows,6,24,4.98325,1.0,ue6_qfi2,ok,ue6_qfi9,False,TwoTier,1841261662
ue8_qfi9,298.0,300.0,300.0,300.25,all_flows,ue8_qfi2,9.0,19.5,22.973,25.63,ok,0.26417513654262254,all_flows,0.0,ok,100.0,ue1_qfi1,0,0,0,121.0,99.49999999999991,all_flows,100.0,ue1_qfi1,0,0,0,121.0,99.49999999999991,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue5_qfi2,0.9868421052631579,152,150.0,all_flows,ue5_qfi2,0.9868421052631579,152,150.0,ok,ue4_qfi2,24.563,all_flows,ue4_qfi2,24.563,ok,8,all_flows,8,8,ok,8,ue1_qfi2,0.9539755999999999,all_flows,ue1_qfi2,0.9539755999999999,ok,0.9581701625258425,all_flows,0.9999343311200294,5,0.9998354690745753,proxy,5,0.9506028826159804,68526480.0,ok,0.005020454545454546,ok,0.9339943181818182,0.0357875,ok,ue2_qfi1,0.4489795918367347,49,100.0,all_flows,ue2_qfi1,0.4489795918367347,49,100.0,data,0.0,data,ok,0.0,ue1_qfi1,19.25,all_flows,ue1_qfi1,19.25,ok,30.2,ue2_qfi2,1,68.75,68.75,all_flows,30.2,ue2_qfi2,1,68.75,68.75,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue1_qfi1,0,0,0,121.0,99.49999999999991,data,ok,2.0,,all_flows,,pending,0,32,0.0,1.0,all_flows,0,24,0.0,1.0,,ok,,False,PF,1190382222
ue7_qfi9,296.5,300.0,300.0,300.25,all_flows,ue3_qfi1,6.5,20.75,26.0,26.0,ok,0.2688321087645983,all_flows,0.12248625250012625,ok,100.0,ue3_qfi1,0,0,0,125.75000000000003,99.25000000000051,all_flows,100.0,ue3_qfi1,0,0,0,125.75000000000003,99.25000000000051,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue8_qfi2,0.0,147,150.0,all_flows,ue8_qfi2,0.0,147,150.0,ok,ue2_qfi2,20.748,all_flows,ue2_qfi2,20.748,ok,7,all_flows,7,8,ok,8,ue8_qfi2,0.0,all_flows,ue8_qfi2,0.0,ok,0.8899568177882211,all_flows,0.9166058644615374,5,0.9165775010106539,proxy,5,0.8839990826154094,68011289.6,ok,0.004027272727272727,ok,0.9338113636363636,0.092184375,ok,ue2_qfi1,0.40816326530612246,49,100.0,all_flows,ue2_qfi1,0.40816326530612246,49,100.0,data,0.0,data,ok,0.0,ue3_qfi1,19.5,all_flows,ue3_qfi1,19.5,ok,30.4,ue1_qfi2,0,0.0,0.0,all_flows,30.4,ue1_qfi2,0,0.0,0.0,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue3_qfi1,0,0,0,125.75000000000003,99.25000000000051,data,ok,2.0,,all_flows,,pending,3,32,5.0,1.0,all_flows,2,24,4.98325,1.0,ue8_qfi2,ok,ue8_qfi9,False,Reservation,1190382222
ue8_qfi9,297.5,300.0,300.0,300.25,all_flows,ue8_qfi2,12.113,58.309,90.069,112.599,ok,0.26485334192019006,all_flows,0.0004601081387046085,ok,100.0,ue4_qfi1,0,0,0,478.25000000000006,107.99999999999999,all_flows,100.0,ue4_qfi1,0,0,0,478.25000000000006,107.99999999999999,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue4_qfi2,0.9933333333333333,150,150.0,all_flows,ue4_qfi2,0.9933333333333333,150,150.0,ok,ue4_qfi2,87.442,all_flows,ue4_qfi2,87.442,ok,8,all_flows,8,8,ok,8,ue1_qfi2,0.9539755999999999,all_flows,ue1_qfi2,0.9539755999999999,ok,0.9233035123078082,all_flows,0.9872450835104308,5,0.9746535586570279,proxy,5,0.899924761332243,68421940.8,ok,0.004859090909090909,ok,0.9344011363636363,0.0351546875,ok,ue4_qfi1,0.2962962962962963,27,100.0,all_flows,ue4_qfi1,0.2962962962962963,27,100.0,data,0.0,data,ok,0.0,ue8_qfi2,100.486,all_flows,ue8_qfi2,100.486,ok,29.8,ue4_qfi2,12,110.75,1001.75,all_flows,29.8,ue4_qfi2,12,110.75,1001.75,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue4_qfi1,0,0,0,478.25000000000006,107.99999999999999,data,ok,2.0,,all_flows,,pending,0,32,0.0,1.0,all_flows,0,24,0.0,1.0,,ok,,False,TwoTier,1190382222
ue8_qfi9,297.75,300.0,300.0,300.25,all_flows,ue3_qfi1,7.25,17.25,52.0,52.0,ok,0.27281055026320294,all_flows,0.0,ok,100.0,ue3_qfi1,0,0,0,138.74999999999994,99.75000000000023,all_flows,100.0,ue3_qfi1,0,0,0,138.74999999999994,99.75000000000023,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue1_qfi2,1.0,152,150.0,all_flows,ue1_qfi2,1.0,152,150.0,ok,ue3_qfi2,25.167,all_flows,ue3_qfi2,25.167,ok,8,all_flows,8,8,ok,8,ue4_qfi2,0.9603948,all_flows,ue4_qfi2,0.9603948,ok,0.9558780233242883,all_flows,0.9999271389738471,5,0.9998414881701051,proxy,5,0.9426232627472049,67840243.2,ok,0.0052159090909090905,ok,0.9310102272727273,0.035028125,ok,ue3_qfi1,0.5102040816326531,49,100.0,all_flows,ue3_qfi1,0.5102040816326531,49,100.0,data,0.0,data,ok,0.0,ue3_qfi1,44.75,all_flows,ue3_qfi1,44.75,ok,30.4,ue1_qfi2,0,0.0,0.0,all_flows,30.4,ue1_qfi2,0,0.0,0.0,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue3_qfi1,0,0,0,138.74999999999994,99.75000000000023,data,ok,2.0,,all_flows,,pending,0,32,0.0,1.0,all_flows,0,24,0.0,1.0,,ok,,False,PF,72124473
ue7_qfi9,296.0,300.0,300.0,300.25,all_flows,ue7_qfi1,5.5,17.25,23.5,23.5,ok,0.28330034790064684,all_flows,0.12317210130975041,ok,100.0,ue2_qfi1,0,0,0,121.0,99.75000000000023,all_flows,100.0,ue2_qfi1,0,0,0,121.0,99.75000000000023,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue8_qfi2,0.0,148,150.0,all_flows,ue8_qfi2,0.0,148,150.0,ok,ue3_qfi2,21.603,all_flows,ue3_qfi2,21.603,ok,7,all_flows,7,8,ok,8,ue8_qfi2,0.0,all_flows,ue8_qfi2,0.0,ok,0.8876530959423972,all_flows,0.916589653899611,5,0.9165369632444046,proxy,5,0.8774419389122214,66909198.4,ok,0.004243181818181818,ok,0.9300011363636363,0.091403125,ok,ue2_qfi1,0.5102040816326531,49,100.0,all_flows,ue2_qfi1,0.5102040816326531,49,100.0,data,0.0,data,ok,0.0,ue1_qfi1,19.0,all_flows,ue1_qfi1,19.0,ok,30.2,ue1_qfi2,0,0.0,0.0,all_flows,30.2,ue1_qfi2,0,0.0,0.0,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue2_qfi1,0,0,0,121.0,99.75000000000023,data,ok,2.0,,all_flows,,pending,3,32,5.0,1.0,all_flows,2,24,4.98325,1.0,ue8_qfi2,ok,ue8_qfi9,False,Reservation,72124473
